ID Produk,Kategori Produk,Nama Produk,Harga,Deksripsi,Concatenated
6a889dd0-40c5-4bc4-a5c5-470827e21770,Fashion & Bag,Tas Tenun,437500,tas songket Ungu Tenun Lombok Timur,Tas Tenun 437500 tas songket Ungu Tenun Lombok Timur
73443e17-386e-46b9-9fc2-eb0760f0bdf4,Fashion & Bag,Tas Tenun,625000,tas tenun sedang coklat tenun lombok timur,Tas Tenun 625000 tas tenun sedang coklat tenun lombok timur
c451a254-3136-426c-b043-f38970123f9d,Fashion & Bag,Tottebag Tenun,50000,Uniwis Shoopingbag/Totebag Tenun gumise uk besar 75.000 37x44dan uniwis totebag lipat kecil 50.000,Tottebag Tenun 50000 Uniwis Shoopingbag/Totebag Tenun gumise uk besar 75.000 37x44dan uniwis totebag lipat kecil 50.000
9430a852-5c89-4c10-818e-1ac0de3ad33e,Fashion & Bag,Tas Rajut Kombinasi Otan,785000,inyacraft tas roket rajut motif bunga kombinasi rotan,Tas Rajut Kombinasi Otan 785000 inyacraft tas roket rajut motif bunga kombinasi rotan
648ca164-dd50-40a0-97c6-29dc7fa7addd,Fashion & Bag,Tas Tenun,265000,uniwis totebag cassia tenun songket lombok tebgah uk 42x32x13,Tas Tenun 265000 uniwis totebag cassia tenun songket lombok tebgah uk 42x32x13
24861dad-843a-4d38-a1a4-5d652cde450c,Fashion & Bag,Tas Kulit Deleena Secretary Bag,900000,Tas kulit Deleena secretary bag,Tas Kulit Deleena Secretary Bag 900000 Tas kulit Deleena secretary bag
baffce12-4826-4fa5-9952-d92c6de1e0b3,Fashion & Bag,Tas Tenun DIOR BOX FULL,900000,Tas Tenun DIOR BOX FULL,Tas Tenun DIOR BOX FULL 900000 Tas Tenun DIOR BOX FULL
5076e724-e699-4e2a-b949-48fbc2b4b843,Fashion & Bag,Tas Tenun DIOR GONI LR,337500,Tas Tenun DIOR GONI LR,Tas Tenun DIOR GONI LR 337500 Tas Tenun DIOR GONI LR
70aebf68-c733-482c-8601-d0fa8490e098,Fashion & Bag,Tas Tenun TBMN,1320000,Tas Tenun TBMN,Tas Tenun TBMN 1320000 Tas Tenun TBMN
7aa94b44-89f1-4af4-bab8-26afb7312efd,Fashion & Bag,Tas Tenun Serut LR,787500,Tas Tenun Serut LR,Tas Tenun Serut LR 787500 Tas Tenun Serut LR
f742a4b8-92e6-4ccc-8e7c-c595e4a256e5,Fashion & Bag,Tas Tenun TBMN,1320000,Tas Tenun TBMN,Tas Tenun TBMN 1320000 Tas Tenun TBMN
7bf1950c-ea45-47b5-8274-0dfd4b0af35c,Fashion & Bag,Tas Tenun TBS,1800000,Tas Tenun TBS,Tas Tenun TBS 1800000 Tas Tenun TBS
58be124d-c80f-4bf4-bf88-52e7167ed66f,Fashion & Bag,Tas Tenun TBS TAA00,1800000,Tas Tenun TBS TAA00,Tas Tenun TBS TAA00 1800000 Tas Tenun TBS TAA00
774db41b-c507-49f7-8b39-7c4a3848a169,Fashion & Bag,Tas Tenun TAA001,2160000,Tas Tenun dengan Varian motif Tenun,Tas Tenun TAA001 2160000 Tas Tenun dengan Varian motif Tenun
dfa0d7ac-5aa3-46e2-be68-91a122df1786,Kain Tenun,Tenun Rang Rang,312500,Tenun Rang Rang,Tenun Rang Rang 312500 Tenun Rang Rang
4252c2ba-741c-489e-869f-dbed95f053c8,Kain Songket,Kain Tenun Motif Matahari,875000,Kain Tenun Motif Matahari,Kain Tenun Motif Matahari 875000 Kain Tenun Motif Matahari
48f6cfc0-aca2-4799-b281-2e689faa205c,Kain Tenun,Kain Lurik Pa'a Galendo,350000,Kain Lurik Pa'a Galendo,Kain Lurik Pa'a Galendo 350000 Kain Lurik Pa'a Galendo
6c375df3-ebea-4a03-9607-2f9aeaf9e953,Kain Tenun,Kain Anteng,437500,Kain Tenun Anteng,Kain Anteng 437500 Kain Tenun Anteng
913b91ac-ba58-43e0-866f-d6e9155ff1f8,Kain Songket,Kain Songket Lombok Tengah,1000000,Kain Songket Lombok Tengah,Kain Songket Lombok Tengah 1000000 Kain Songket Lombok Tengah
5373a7d9-4037-48cc-9972-53f8f2d491b8,Kain Songket,Kain Songket Katun,950000,Kain Songket Katun,Kain Songket Katun 950000 Kain Songket Katun
1e22972a-4de0-4ad9-9a8b-eb4b118ec71a,Kain Songket,Kain Songket Lombok Tengah,1000000,Kain Songket Lombok Tengah,Kain Songket Lombok Tengah 1000000 Kain Songket Lombok Tengah
7c1eb83b-53cc-4815-b575-b38fbe7e93fd,Kain Tenun,Kain Mobo Mobo,500000,Kain Mobo Mobo,Kain Mobo Mobo 500000 Kain Mobo Mobo
109ccc7b-b0da-40cc-ac57-1fd1a1e4bff7,Fashion & Bag,Kemeja Tenun,385000,Kemeja Tenun,Kemeja Tenun 385000 Kemeja Tenun
07d20571-8ebb-40d4-8999-2d9a3fe8285f,Fashion & Bag,Kemeja Tenun Sukarara,475000,Kemeja Tenun Sukarara,Kemeja Tenun Sukarara 475000 Kemeja Tenun Sukarara
7a7de071-56ed-4023-bcb0-ba1b90366afb,Fashion & Bag,Kemeja Tenun,435000,Kemeja Tenun,Kemeja Tenun 435000 Kemeja Tenun
ecfd1111-0b82-46ca-bf73-313aa3867545,Fashion & Bag,Kemeja Tenun Songket Maroon,1250000,Kemeja Tenun Songket Maroon,Kemeja Tenun Songket Maroon 1250000 Kemeja Tenun Songket Maroon
7a72db0d-b871-4507-9a18-f415f008e57b,Fashion & Bag,Kemeja Tenun Dongker,375000,Kemeja Tenun Dongker,Kemeja Tenun Dongker 375000 Kemeja Tenun Dongker
be5cd41e-1a9f-47e1-82c2-cd8978e05b55,Fashion & Bag,Kemeja Tenun,750000,Kemeja Tenun,Kemeja Tenun 750000 Kemeja Tenun
c53bedb9-9e3a-43eb-ae57-684c928e3509,Fashion & Bag,Kemeja Tenun Bima,225000,Kemeja Tenun Bima,Kemeja Tenun Bima 225000 Kemeja Tenun Bima
48b80de8-6d05-467c-a3aa-e90469db55fd,Fashion & Bag,Kemeja Tenun Pringgasela,465000,Kemeja Tenun Pringgasela,Kemeja Tenun Pringgasela 465000 Kemeja Tenun Pringgasela
a6b03c12-36d9-4837-a052-3b2b4b0de2de,Fashion & Bag,Kemeja Tenun Songket Kombinasi,950000,Kemeja Tenun Songket Kombinasi,Kemeja Tenun Songket Kombinasi 950000 Kemeja Tenun Songket Kombinasi
44c9496c-1ffa-4895-8979-dba5ed9f75b7,Fashion & Bag,Kemeja Tenun Mix,500000,Kemeja Tenun Mix Coklat Tua,Kemeja Tenun Mix 500000 Kemeja Tenun Mix Coklat Tua
31d726bd-8ee2-4f24-b291-00aed939af7b,Fashion & Bag,Kemeja Tenun,437500,Kemeja Tenun Coklat Susu Kerah,Kemeja Tenun 437500 Kemeja Tenun Coklat Susu Kerah
b27dcb61-1116-47ce-a379-38bc96ce221e,Fashion & Bag,Kemeja Tenun Motif Lumbung,485000,Kemeja Tenun Motif lumbung size M,Kemeja Tenun Motif Lumbung 485000 Kemeja Tenun Motif lumbung size M
d07df364-a7d6-4d43-b201-71f2f4c9f784,Fashion & Bag,Shakila Coklat Tenun,175000,Shakila Coklat Tenun,Shakila Coklat Tenun 175000 Shakila Coklat Tenun
5e0e5827-5dfb-436f-a100-391f1b58d1ac,Fashion & Bag,Shakila Hijau Sage Tenun,175000,Shakila Hijau Sage Tenun,Shakila Hijau Sage Tenun 175000 Shakila Hijau Sage Tenun
e6bb4cc2-97e6-49f4-9440-14df446e3996,Fashion & Bag,Kemeja Inges Lengan,415000,Kemeja Inges Lengan,Kemeja Inges Lengan 415000 Kemeja Inges Lengan
5f973d8b-6525-4955-839d-f33ca734993e,Fashion & Bag,Blouse Selendang Orange Kuning,375000,Blouse Selendang Orange Kuning,Blouse Selendang Orange Kuning 375000 Blouse Selendang Orange Kuning
d90f67e7-792a-4e23-a00f-71b2c5b0eb97,Fashion & Bag,Blouse Songket Kuning Abu XL,525000,Blouse Songket Kuning Abu XL,Blouse Songket Kuning Abu XL 525000 Blouse Songket Kuning Abu XL
5bddc72d-3179-4690-ba7e-a4b8ed67d906,Fashion & Bag,Baju Lambung Abu Tenun Uchik,127500,Baju Lambung Abu Tenun Uchik,Baju Lambung Abu Tenun Uchik 127500 Baju Lambung Abu Tenun Uchik
7cd943e8-2fa2-407e-aef4-f2397d04d504,Fashion & Bag,Kimono Black Maroon,750000,Kimono Black Maroon,Kimono Black Maroon 750000 Kimono Black Maroon
bb5aee2b-e917-429e-b083-da6666e9dd9e,Fashion & Bag,Jaket Merah Tenun,775000,Jaket Merah Tenun,Jaket Merah Tenun 775000 Jaket Merah Tenun
f0fe13dd-086b-486d-b915-e4d2eb676a3d,Fashion & Bag,Setelan Lambung Ragi,500000,Setelan Lambung Ragi,Setelan Lambung Ragi 500000 Setelan Lambung Ragi
afebe96f-1d1b-46a1-8b82-5124ea531114,Fashion & Bag,Kimono Blue Ndak,750000,Kimono Blue Ndak,Kimono Blue Ndak 750000 Kimono Blue Ndak
d477b84d-576e-4a2a-8062-79171c5fa008,Fashion & Bag,Kimono Black Gravity,750000,Kimono Black Gravity,Kimono Black Gravity 750000 Kimono Black Gravity
2f6f20bc-e48a-4f98-95c4-81c48cc8c984,Fashion & Bag,Kimono Maron,750000,Kimono Maron,Kimono Maron 750000 Kimono Maron
4b3f4183-9200-4262-b7f9-41effb9a5010,Fashion & Bag,Outer H Semen Size M,750000,Outer H Semen size M,Outer H Semen Size M 750000 Outer H Semen size M
aca9eb2e-f7bb-467f-ad9c-307f327baa9d,Fashion & Bag,Kimono Black Point,750000,kimono Black point,Kimono Black Point 750000 kimono Black point
a211be8f-e505-4b92-8248-c53bbaa51437,Fashion & Bag,Outer Full Tenun,500000,Outer Full Tenun,Outer Full Tenun 500000 Outer Full Tenun
0e090a54-4e73-4ae8-beb4-050380c663e6,Fashion & Bag,Kimono Blue Murrakany,750000,Kimono Blue Murrakany,Kimono Blue Murrakany 750000 Kimono Blue Murrakany
eb114d63-72c4-4a4d-a838-f1967c458ab0,Fashion & Bag,ORU 02,425000,ORU 02,ORU 02 425000 ORU 02
9ab5ef8f-44dd-4732-a721-198653ba62e0,Fashion & Bag,Kimono Green Songket,750000,Kimono Green Songket,Kimono Green Songket 750000 Kimono Green Songket
86ce1f44-3100-4bb5-a391-6acb7f3c919e,Fashion & Bag,Kimono Maroon Daisy,750000,Kimono Maroon Daisy,Kimono Maroon Daisy 750000 Kimono Maroon Daisy
ab1f71f9-77df-43c6-8c64-ff6f3eb74383,Fashion & Bag,Blazer Tenun Songket Hitam 111-110,585000,Blazer Tenun Songket Hitam 111-110,Blazer Tenun Songket Hitam 111-110 585000 Blazer Tenun Songket Hitam 111-110
6b2342b0-eda7-48a5-819d-bd5503557361,Fashion & Bag,B003 Songket Navy,1100000,B003 Songket navy,B003 Songket Navy 1100000 B003 Songket navy
8ea7c2c8-2c76-4712-a52f-8ad46a2aaa08,Fashion & Bag,Blazer Songket,900000,Blazer songket Lombok Tengah,Blazer Songket 900000 Blazer songket Lombok Tengah
a6453d15-0d16-46b7-98a0-1db71009cff7,Fashion & Bag,Kimono,750000,Kimono Purple Lace,Kimono 750000 Kimono Purple Lace
01bcc10e-d33a-4328-ab81-12e94b788661,Makanan & Minuman,Madu Hutan Mbojo Honey,44000,Madu Hutan Mbojo Honey,Madu Hutan Mbojo Honey 44000 Madu Hutan Mbojo Honey
2bdf1159-2343-4cc6-b250-669fb4e7467d,Makanan & Minuman,Liquid Steam Sorghum,31500,Liquid Steam Sorghum,Liquid Steam Sorghum 31500 Liquid Steam Sorghum
f33b729f-6eba-4616-97d5-9dae3a8af80b,Makanan & Minuman,Honey Detox Sorghum,44000,Honey Detox Sorghum Madu,Honey Detox Sorghum 44000 Honey Detox Sorghum Madu
45d1dc7d-adf3-4e4d-8082-40cbf44885fd,Makanan & Minuman,Abon Ikan Tuna,12500,Abon Ikan Tuna jagonya olahan ikan kaya omega 3,Abon Ikan Tuna 12500 Abon Ikan Tuna jagonya olahan ikan kaya omega 3
f0fde2a9-b864-4424-a702-588341180f2e,Makanan & Minuman,Abon Ayam,31500,Abon Ayam oleh-oleh khas lombok ada varian rasa original dan pedas,Abon Ayam 31500 Abon Ayam oleh-oleh khas lombok ada varian rasa original dan pedas
ee0cdae7-e30d-4021-a112-5d8978836050,Makanan & Minuman,Bawang Goreng,25000,"Bawang Gorengngaha aino ngoho caru poda ( makan secukupnya yang penting enak )komposisi : bawang merah, minyak goreng dan garam","Bawang Goreng 25000 Bawang Gorengngaha aino ngoho caru poda ( makan secukupnya yang penting enak )komposisi : bawang merah, minyak goreng dan garam"
403f2402-b78f-4dce-b852-f59e38264521,Makanan & Minuman,Kopi Stamina,31500,Kopi Stamina,Kopi Stamina 31500 Kopi Stamina
e5e06e3f-9cdc-492f-b897-c80f6add6879,Makanan & Minuman,D'bajangs Kopi Lombok,40000,d'bajangs kopi lombok,D'bajangs Kopi Lombok 40000 d'bajangs kopi lombok
9af93421-243a-453d-8a64-25385fd1099f,Makanan & Minuman,Kopi Robusta Sembalun Lombok,28500,Kopi robusta sembalun lombokbubuk kopi murni dan berkualitas,Kopi Robusta Sembalun Lombok 28500 Kopi robusta sembalun lombokbubuk kopi murni dan berkualitas
fe30343a-d7c6-449d-94f0-4f437c66ff4b,Makanan & Minuman,Coocang / Cookies Kacang Jahe,15000,coocang / cookies kacang jahe khas lombok,Coocang / Cookies Kacang Jahe 15000 coocang / cookies kacang jahe khas lombok
b5c8903a-c6bb-47b9-9b8b-c29564875328,Makanan & Minuman,Kopi Arabica Khas Sembalun Lombok Original,62500,Kopi Arabica Khas Sembalun Lombok original,Kopi Arabica Khas Sembalun Lombok Original 62500 Kopi Arabica Khas Sembalun Lombok original
f8ae05b2-4acc-4811-813d-e298409fcd45,Makanan & Minuman,Permen Susu Sumbawa,10000,Permen Susu Sumbawa note : simpan ditempat kering dan sejuk agar kualitas rasa terjaga,Permen Susu Sumbawa 10000 Permen Susu Sumbawa note : simpan ditempat kering dan sejuk agar kualitas rasa terjaga
f570b5ee-a80a-46e4-b60a-1eebb03c9c24,Makanan & Minuman,Seblak Kering Karmila,13000,Seblak Kering Karmila,Seblak Kering Karmila 13000 Seblak Kering Karmila
b53cfbd9-8714-4c44-a408-f1b3a154843b,Makanan & Minuman,Keripik Ubi Ungu Madu,12500,Keripik ubi ungu madu oleh-oleh khas lombok,Keripik Ubi Ungu Madu 12500 Keripik ubi ungu madu oleh-oleh khas lombok
a9a69b4e-8e1b-4922-89fe-bf4d2dc6b1ec,Makanan & Minuman,Nutsafir Small Bites Cookies,25000,Small bites cookies - egg free- no colouring -no preservative,Nutsafir Small Bites Cookies 25000 Small bites cookies - egg free- no colouring -no preservative
4a95f94a-ceae-4cfa-bace-57ec02ec739a,Makanan & Minuman,Stik Keju D'lael,25000,Stik Keju d'lael,Stik Keju D'lael 25000 Stik Keju d'lael
76db3d53-1cba-4099-b296-3c02bba44579,Makanan & Minuman,Nastar Kelepon,30000,Nastar kelepon dari Kelapa Pilihan,Nastar Kelepon 30000 Nastar kelepon dari Kelapa Pilihan
5a69adf8-56bd-4759-b634-ec7b2859f613,Makanan & Minuman,Pisal Cemilan Enak Dan Sehat,14000,Pisal Cemilan enak dan sehat,Pisal Cemilan Enak Dan Sehat 14000 Pisal Cemilan enak dan sehat
3dfdfc28-4653-4693-acbe-e6276d597c2f,Makanan & Minuman,Baso Siong Jagung Bae Ramalik,10000,Baso Siong jagung bae ramalik.renyah dan gurih,Baso Siong Jagung Bae Ramalik 10000 Baso Siong jagung bae ramalik.renyah dan gurih
c446fa4c-bfed-49cc-b0d8-c3513f1be74f,Makanan & Minuman,Tamara Mete,13500,Tamara mete - original- gurih dan renyah- healthy ada 3 varian rasa diantaranya :- manis - original- balado,Tamara Mete 13500 Tamara mete - original- gurih dan renyah- healthy ada 3 varian rasa diantaranya :- manis - original- balado
c5e61bd9-8e48-4314-ad5a-38346b3675c3,Makanan & Minuman,Stik Ubi Ungu,12500,stik ubi ungu manis,Stik Ubi Ungu 12500 stik ubi ungu manis
7a58d00e-34a7-4248-8a02-6db5f94ef2c1,Makanan & Minuman,Stik Rumput Laut,22500,"stik rumput lautgurih, renyah, enak dan bergizi","Stik Rumput Laut 22500 stik rumput lautgurih, renyah, enak dan bergizi"
4b33864b-a6fd-4c82-8572-a74ff74bce78,Makanan & Minuman,Mete Rangsot,37500,"Oleh oleh khas lombok Mete Rangsot/ cashew nuts Organik, nikmat, berdaya","Mete Rangsot 37500 Oleh oleh khas lombok Mete Rangsot/ cashew nuts Organik, nikmat, berdaya"
e5faa953-a444-414b-8a9d-a0219164c037,Makanan & Minuman,Brownies Kering Spikoek,34000,Brownies kering spikoek,Brownies Kering Spikoek 34000 Brownies kering spikoek
c6b9dad3-c0ae-435e-8fb1-264d087558fe,Makanan & Minuman,Wedang Rempah,22500,wedang rempah,Wedang Rempah 22500 wedang rempah
d3c06061-22b8-44df-917f-671d0972148d,Makanan & Minuman,Sambal Bawang Ummi Sry,22500,sambal bawang ummi sry,Sambal Bawang Ummi Sry 22500 sambal bawang ummi sry
73adcd97-5c99-4c2c-a613-b325bad26e11,Makanan & Minuman,Sambal Bawang Yami Yammy,31500,Sambal Bawang Yami Yammy,Sambal Bawang Yami Yammy 31500 Sambal Bawang Yami Yammy
00e542d6-7c97-4c54-936b-ec02eef12f3b,Makanan & Minuman,VCO Bank NTBS,31500,VCO Bank NTBS,VCO Bank NTBS 31500 VCO Bank NTBS
0ab55ee9-2f3f-46fe-bb36-d9b081731935,Makanan & Minuman,Kue Gabus D'lael,25000,Kue Gabus D'lael,Kue Gabus D'lael 25000 Kue Gabus D'lael
5e8e0171-4c66-47d8-ac9f-ce765afc620e,Makanan & Minuman,Keripik Paru,56500,"Keripik Parusensasi gurih, bikin nagih","Keripik Paru 56500 Keripik Parusensasi gurih, bikin nagih"
db89478c-dbb2-4229-a9bd-d19cf55c22b3,Makanan & Minuman,Sambal Bawang Ummi Lombok,22500,Sambal Bawang Ummi Lombok,Sambal Bawang Ummi Lombok 22500 Sambal Bawang Ummi Lombok
f41ab05e-c297-4c0b-85c8-8e275d41f2b9,Makanan & Minuman,Abon Ikan Tuna,35000,Abon Ikan Tuna jagonya olahan ikan kaya omega 3,Abon Ikan Tuna 35000 Abon Ikan Tuna jagonya olahan ikan kaya omega 3
7013c4bf-59d5-4fa9-b6ed-54dbc714f8b5,Makanan & Minuman,Kopi Stamina,9000,Kopi Stamina Pawon Bakhul,Kopi Stamina 9000 Kopi Stamina Pawon Bakhul
bc846e5f-abe1-4945-ab69-4c34f5a27a5b,Makanan & Minuman,Dendeng Iikan Lanter,19000,Dendeng Iikan Lanter,Dendeng Iikan Lanter 19000 Dendeng Iikan Lanter
477d9526-0df7-4351-ad38-a208548b4f47,Makanan & Minuman,Ori Ndai Kopi Desaku Rempah,29000,ori ndai kopi desaku rempah,Ori Ndai Kopi Desaku Rempah 29000 ori ndai kopi desaku rempah
ab0703de-4ef6-461d-abda-1992fd154357,Makanan & Minuman,Keripik Pisang,18000,"Keripik Pisang, produk lokal gurih dan renyah","Keripik Pisang 18000 Keripik Pisang, produk lokal gurih dan renyah"
f9b35368-1efc-4dcf-a98d-2038d5ea6964,Makanan & Minuman,Pawon Eny Kembang Goyang,12500,Pawon Eny Kembang Goyang,Pawon Eny Kembang Goyang 12500 Pawon Eny Kembang Goyang
620ee634-8656-4293-b08a-5381652ad5cd,Makanan & Minuman,Kerupuk Bunga Mekar,10000,Kerupuk bunga mekar,Kerupuk Bunga Mekar 10000 Kerupuk bunga mekar
aa356296-7513-4fd3-bcf0-f5da079c202f,Makanan & Minuman,Keripik Gadung,22500,Keripik Gadung dengan cita rasa resep keluarga,Keripik Gadung 22500 Keripik Gadung dengan cita rasa resep keluarga
a2946ccb-381d-47b8-9229-551dfac2e507,Makanan & Minuman,Dodol Rumput Laut,20000,Dodol Rumput laut dengan varian rasa original dan rasa buah nangka,Dodol Rumput Laut 20000 Dodol Rumput laut dengan varian rasa original dan rasa buah nangka
229c1d2b-2a98-40c7-b0c7-674222bbf5de,Makanan & Minuman,Bolu Khas Lombok,19000,Bolu Khas Lombok dengan varian rasa diantaranya :- bolu kelor/ moringa - bolu kangkung - bolu labuNetto = 12 biji,Bolu Khas Lombok 19000 Bolu Khas Lombok dengan varian rasa diantaranya :- bolu kelor/ moringa - bolu kangkung - bolu labuNetto = 12 biji
6aaeccf5-efa8-4464-be8b-1054b180d3fc,Makanan & Minuman,Kopi Sembalun Lombok,28500,Kopi sembalun asli,Kopi Sembalun Lombok 28500 Kopi sembalun asli
db6dfc02-9dd4-48d9-baf3-326603f4b97d,Makanan & Minuman,Telur Asin Mong Gelemong,12000,"cemilan telur asin yang gurih dan nikmat komposisi : Telur asin, tepung kanji, bawang putih, ketumbar, penyedap rasa (Bumbu)","Telur Asin Mong Gelemong 12000 cemilan telur asin yang gurih dan nikmat komposisi : Telur asin, tepung kanji, bawang putih, ketumbar, penyedap rasa (Bumbu)"
e50e6ff4-feed-42c9-89ae-7a0d2eb0513a,Makanan & Minuman,Kerupuk Ceker Ayam Taliwang,25000,Kerupuk ceker ayam taliwang,Kerupuk Ceker Ayam Taliwang 25000 Kerupuk ceker ayam taliwang
ff3521c6-640c-40dc-9a8d-0d0b45fc8ad4,Makanan & Minuman,Keripik Pelecing Kangkung Taliwang,20000,Keripik pelecing kangkung taliwang,Keripik Pelecing Kangkung Taliwang 20000 Keripik pelecing kangkung taliwang
93b9e319-8924-413e-bc1c-cc2b6f3ce869,Fashion & Bag,Blouse Crinkle Tenun,250000,Blouse crinkle tenun,Blouse Crinkle Tenun 250000 Blouse crinkle tenun
93b9e319-8924-413e-bc1c-cc2b6f3ce870,Fashion & Bag,Blouse Crinkle Tenun,250000,Blouse crinkle tenun,Blouse Crinkle Tenun 250000 Blouse crinkle tenun
93b9e319-8924-413e-bc1c-cc2b6f3ce871,Fashion & Bag,Blouse Crinkle Tenun,250000,Blouse crinkle tenun,Blouse Crinkle Tenun 250000 Blouse crinkle tenun
93b9e319-8924-413e-bc1c-cc2b6f3ce872,Fashion & Bag,Blouse Crinkle Tenun,250000,Blouse crinkle tenun,Blouse Crinkle Tenun 250000 Blouse crinkle tenun
93b9e319-8924-413e-bc1c-cc2b6f3ce873,Fashion & Bag,Blouse Crinkle Tenun,250000,Blouse crinkle tenun,Blouse Crinkle Tenun 250000 Blouse crinkle tenun
56a0c7d5-cdc3-4e24-a189-e341848fe33f,Fashion & Bag,Blouse Crincle Tenun,250000,Blouse crincle tenun,Blouse Crincle Tenun 250000 Blouse crincle tenun
5bb858c5-c1aa-4a40-a013-1156f8b273d1,Makanan & Minuman,Kopi Lasingan,27500,kopi lasingan kopi adalah kopi yang ter produksi dengan biji2 kopi terbaik pilihan daari bawah kaki gunung rinjani,Kopi Lasingan 27500 kopi lasingan kopi adalah kopi yang ter produksi dengan biji2 kopi terbaik pilihan daari bawah kaki gunung rinjani
5bb858c5-c1aa-4a40-a013-1156f8b273d2,Makanan & Minuman,Kopi Lasingan,37500,kopi lasingan kopi adalah kopi yang ter produksi dengan biji2 kopi terbaik pilihan daari bawah kaki gunung rinjani,Kopi Lasingan 37500 kopi lasingan kopi adalah kopi yang ter produksi dengan biji2 kopi terbaik pilihan daari bawah kaki gunung rinjani
a8adfe42-2e43-4181-958f-81070d603796,Makanan & Minuman,Kopi Sembalun,62500,kopi sembalun arabika yang ditanam dibawah kaki gung rinjani dengan kualitas biji kopi premium,Kopi Sembalun 62500 kopi sembalun arabika yang ditanam dibawah kaki gung rinjani dengan kualitas biji kopi premium
c3e9255c-522a-4148-b491-08a3c4b2dc32,Makanan & Minuman,Chips Brownis Rumput Laut,15000,chips brownis rumput laut,Chips Brownis Rumput Laut 15000 chips brownis rumput laut
566fb97c-88f5-441c-bfe9-43486ff2f177,Makanan & Minuman,Dodol Nangka,25000,Dodol nangka khas lombok,Dodol Nangka 25000 Dodol nangka khas lombok
58c6370a-8713-4afc-b42c-9309dcee7b8b,Makanan & Minuman,Komak Lombok,12500,sambal kecipir khas lombok dengan rasa pedas manis,Komak Lombok 12500 sambal kecipir khas lombok dengan rasa pedas manis
2459b296-9ef1-449d-97a1-c7b003181ebe,Makanan & Minuman,Tempani Kacang Hijau,19000,cemilan kacang hijau,Tempani Kacang Hijau 19000 cemilan kacang hijau
94204134-dea5-43e3-9757-47d89487beba,Makanan & Minuman,Semprong Ayam Taliwang,22000,semprong ayam taliwang bebas gula,Semprong Ayam Taliwang 22000 semprong ayam taliwang bebas gula
1f780b92-2806-45f3-bb10-b144eabc06bd,Makanan & Minuman,Song Gajah Mete,53500,kacang mete songgajah dipanen oleh para petani mete yang ditanam di tanah subur dari sisa letusan gunung tambora,Song Gajah Mete 53500 kacang mete songgajah dipanen oleh para petani mete yang ditanam di tanah subur dari sisa letusan gunung tambora
98150100-c38f-4fd7-8cd4-bfcbd711d895,Kecantikan,Paket Bundling Lotion Honney,88000,Paket bundling lotion honney,Paket Bundling Lotion Honney 88000 Paket bundling lotion honney
596789d8-5d24-4a85-a25e-58bb1c7aa338,Kecantikan,Scrub Moringa,45000,scrub kulit yang berbahan dasar dari daun kelor atau moringa,Scrub Moringa 45000 scrub kulit yang berbahan dasar dari daun kelor atau moringa
195eef9a-8210-4ad6-b0c5-ba2ec011f6b2,Kecantikan,Sabun Moringa,45000,sabun badan yang berbahan dasar dari daun kelor atau moringa,Sabun Moringa 45000 sabun badan yang berbahan dasar dari daun kelor atau moringa
21e1015a-f195-4ffc-8b4f-9d6cd0e02dc4,Kecantikan,Bundling Scrub 3 In 1,117000,Bundling scrub 3 in 1 scrub dengan 3 varian aroma diantaranya :1. moringa2.milky3.honney,Bundling Scrub 3 In 1 117000 Bundling scrub 3 in 1 scrub dengan 3 varian aroma diantaranya :1. moringa2.milky3.honney
92546ef3-00ce-42d6-bb2a-b8cf4095e080,Kecantikan,Paket Bundling Milky Series,88000,Paket Bundling Milky series,Paket Bundling Milky Series 88000 Paket Bundling Milky series
188ad1d6-de20-4aab-b46c-63ffd1f10d53,Kecantikan,Gift Set Bundling Shower Gel,85000,gift set skincare yang berfungsi sebagai pencerah dan perawat kulit anda,Gift Set Bundling Shower Gel 85000 gift set skincare yang berfungsi sebagai pencerah dan perawat kulit anda
71ec8934-e87f-4197-8d5d-586bde495962,Kecantikan,Bundling 3 In 1 Lotion Coffee And Choco Series,117000,Melembabkan dan Merawat kulit mulus kamu,Bundling 3 In 1 Lotion Coffee And Choco Series 117000 Melembabkan dan Merawat kulit mulus kamu
649fca7d-f5dc-4749-a1e6-2874123b530d,Kecantikan,Paket Bundling Shower Gel,85000,Paket Bundling shower dan body lotion yg mempunyai manfaat untuk membersihkan dan merawat kulit anda,Paket Bundling Shower Gel 85000 Paket Bundling shower dan body lotion yg mempunyai manfaat untuk membersihkan dan merawat kulit anda
5dc493fb-9bbd-4af0-97ab-bae51ca42f3f,Fashion & Bag,Blouse Jepang,175000,Blouse jepang large 491-320,Blouse Jepang 175000 Blouse jepang large 491-320
fe72477f-1184-4f97-baa3-cc4c55388f6f,Fashion & Bag,Outer Galendo,1050000,Outer galendo,Outer Galendo 1050000 Outer galendo
ec8d4fa3-ca7a-43b2-a3df-7f5c3402f37d,Fashion & Bag,Kaos Katun,165000,Kaos katun Large 491-598,Kaos Katun 165000 Kaos katun Large 491-598
64050034-471a-4f94-abe8-1a0fb2e531d6,Fashion & Bag,Blouse Jepang,175000,Blouse jepang Medium 491-319,Blouse Jepang 175000 Blouse jepang Medium 491-319
66105542-89df-4e40-a0de-9f179b5504ac,Fashion & Bag,Blouse Tenun,165000,Blouse tenun All size garis 111-078,Blouse Tenun 165000 Blouse tenun All size garis 111-078
